No,구역,시설타입,지역(시·군·구),소재지,시설명(500㎥/일이상/미만),시설용량(500㎥/일이상/미만),시설용량_생물학적,시설용량_고도,유입하수량(500㎥/일이상/미만),유입하수량_생물학적,유입하수량_고도,처리량(500㎥/일이상/미만),처리량_고도,유입하수량_생물학적,유입하수량_고도,유입(원수)BOD,방류BOD,유입(원수)COD,방류COD,유입(원수)T-N,방류T-N,유입(원수)T-P,방류T-P,유입총대장균군,방류총대장균군,처리효율(%),처리부하량(kg/BOD/D),처리방법,적용신기술,연계처리량(㎥/일)(500㎥/일이상/미만)_분뇨,연계처리량(㎥/일)(501㎥/일이상/미만)_축산,연계처리량(㎥/일)(502㎥/일이상/미만)_침출수,연계처리량(㎥/일)(503㎥/일이상/미만)_기타,Date,가동개시일,사업비(백만원),운영주체(자체/공기업/민간위탁),위탁업체명,위탁비용(백만원/년),위탁계약기간,위탁범위,방류수소독방법(염소,자외선,오존등),방류수역_지류,방류수역_본류,방류수역_수계,방류수역_지역구분,고도처리율(%),재생에너지이용율(%),연간총전력사용량(㎾h/년),하수처리량당CO2배출량(kgCO2/㎥),경도,위도,상태
11,1,마을,대구광역시 달성군,대구광역시 달성군 다사읍 이천리산22,다사이천(500㎥/일미만),100,,100,38.7,,38.7,38.7,,,38.7,91.3,2.8,34.6,4.2,30.1,17.2,3.3,1.6,6545,53,96.9,3.4,BSTSⅡ고도처리공법,,,,,,2005-01-07,,402,민간위탁,㈜대일환경기술,12.9,15.3~'17.12,소규모하수처리시설,오존소독,,금호강,낙동강,,100,,14177,171,128.468487173305,35.891306024802,정좌표
12,1,마을,대구광역시 달성군,대구광역시 달성군 다사읍 달천리359-1,다사달천(500㎥/일미만),80,,80,37.5,,37.5,37.5,,,37.5,74.2,4,33.4,5.3,30,17.3,3.2,1.6,7463,63,94.6,2.6,BSTSⅡ고도처리공법,,,,,,2005-01-07,,312,민간위탁,㈜대일환경기술,12,15.3~'17.12,소규모하수처리시설,오존소독,,금호강,낙동강,,100,,15939,198,128.482255211102,35.887069788488,정좌표
13,1,마을,대구광역시 달성군,대구광역시 달성군 다사읍 박곡리417,다사박곡(500㎥/일미만),75,,75,47.6,,47.6,47.6,,,47.6,184.8,5.7,49.5,6.4,35.3,17.4,4,1.6,8881,68,96.9,8.5,BSTSⅡ고도처리공법,,,,,,2005-01-07,,301,민간위탁,㈜대일환경기술,14.5,15.3~'17.12,소규모하수처리시설,오존소독,박실천,금호강,낙동강,,100,,52144,511,128.489507869267,35.8824467552963,정좌표
14,1,마을,대구광역시 달성군,대구광역시 달성군 하빈면 묘리731-1,하빈묘리(500㎥/일미만),40,,40,17.2,,17.2,17.2,,,17.2,84.1,5.5,41.8,4.8,32.7,20.5,3.5,2.4,5714,72,93.5,1.4,고농축현수미생물접촉폭기식,,,,,,2014-12-22,,497,민간위탁,㈜대일환경기술,7.8,15.3~'17.12,소규모하수처리시설,오존소독,하빈천,낙동강,낙동강,,100,,14115,383,128.42008402122,35.9073764929347,정좌표
15,1,마을,대구광역시 달성군,대구광역시 달성군 하빈면 현내리 769-5,하빈현내(500㎥/일미만),170,,170,154.8,,154.8,154.8,,,154.8,128.1,2.2,37.5,4.7,31.6,12.6,3.3,1.5,8864,40,98.3,19.5,막분리공법,,,,,,2008-12-20,,2851,민간위탁,㈜대일환경기술,33.5,15.3~'17.12,소규모하수처리시설,해당없음,,금호강,낙동강,,100,,66653,201,128.437839960709,35.8991091428059,정좌표
16,1,마을,대구광역시 달성군,대구광역시 달성군 옥포읍 기세리 578,옥포기세(500㎥/일미만),90,,90,18.9,,18.9,18.9,,,18.9,93.8,3.5,43.9,5,27.4,15,3.4,1.4,4843,52,96.3,1.7,SAMCO(고도처리공법),,,,,,2006-06-29,06.6.29,1200,민간위탁,㈜대일환경기술,14.7,15.3~'17.12,소규모하수처리시설,염소소독,기세곡천,낙동강,낙동강,,100,,22887,565,128.490334508974,35.7706385054986,정좌표
17,1,마을,대구광역시 달성군,대구광역시 달성군 가창면 옥분리670-9,가창삼산(500㎥/일미만),470,,470,300.2,,300.2,300.2,,,300.2,206.9,2,47.8,3.8,36.4,14.4,3.9,1.3,8509,35,99,61.5,막분리공법,,,,,,2012-11-01,12.11.1,6466,민간위탁,㈜대일환경기술,52.1,15.3~'17.12,소규모하수처리시설,해당없음,,금호강,낙동강,,100,,159305,247,128.654059457054,35.7431552411694,정좌표
18,1,마을,대구광역시 달성군,대구광역시 달성군 구지면 도동리523-10,구지도동(500㎥/일미만),30,,30,,,유량계×,,,,유량계×,78.8,4.7,39.6,4.3,31.6,19.4,3.5,2.2,7003,75,94,,오수의고도처리장치,,,,,,2005-12-16,,336,민간위탁,㈜대일환경기술,5.4,15.3~'17.12,소규모하수처리시설,해당없음,,낙동강,낙동강,,100,,6610,,128.357600741867,35.6865417348493,정좌표
19,1,마을,경상북도 경주시,경상북도 경주시 산내면 의곡리591-43,의곡,300,,300,210,,210,202,,,202,89,3,83,3,23,5,5,1,181733,29,96.8,18,KIDEA,,,,,,2002-11-21,,3103,자체,,,,,UV,동창천,낙동강,낙동강,IV지역,100,,64621,149,129.042328401449,35.7556317539895,정좌표
20,1,마을,경상북도 경주시,경상북도 경주시 산내면 대현리3127-5,대현1,300,,300,105,,105,101,,,101,82,3,73,3,24,5,5,1,150863,15,96.7,8.3,KIDEA,,,,,,2002-11-21,,2327,자체,,,,,UV,동창천,낙동강,낙동강,IV지역,100,,131908,608,129.06066620876,35.7349872618189,정좌표
